ID X PCODE,Label,ID,PCODE
0AK1KMW X RVSZ,0.9996278285980223,0AK1KMW,RVSZ
0AK1KMW X GHYX,0.0003079169837292284,0AK1KMW,GHYX
0AK1KMW X N2MW,1.2301910828682594e-05,0AK1KMW,N2MW
0AK1KMW X QBOL,1.1414598702685907e-05,0AK1KMW,QBOL
0APGYUU X RVSZ,1.0,0APGYUU,RVSZ
0APGYUU X K6QO,1.0,0APGYUU,K6QO
0APGYUU X ECY3,1.0,0APGYUU,ECY3
0APGYUU X QBOL,0.7679682374000549,0APGYUU,QBOL
0APGYUU X JWFN,0.1008484810590744,0APGYUU,JWFN
0APJKDG X QBOL,1.0,0APJKDG,QBOL
0APJKDG X RVSZ,0.8449841737747192,0APJKDG,RVSZ
0APJKDG X PYUQ,0.073178730905056,0APJKDG,PYUQ
0APJKDG X RIBP,0.034248799085617065,0APJKDG,RIBP
0APJKDG X N2MW,0.019690200686454773,0APJKDG,N2MW
0AVT9PY X RVSZ,1.0,0AVT9PY,RVSZ
0AVT9PY X K6QO,1.0,0AVT9PY,K6QO
0AVT9PY X QBOL,0.8970173001289368,0AVT9PY,QBOL
0AVT9PY X JWFN,0.047704286873340614,0AVT9PY,JWFN
0AVT9PY X ECY3,0.021496664732694626,0AVT9PY,ECY3
0BA94Y4 X SOP4,1.0,0BA94Y4,SOP4
0BA94Y4 X RVSZ,0.37393879890441895,0BA94Y4,RVSZ
0BA94Y4 X PYUQ,0.12862059473991394,0BA94Y4,PYUQ
0BA94Y4 X QBOL,0.1281706541776657,0BA94Y4,QBOL
0BA94Y4 X LJR9,0.1036999523639679,0BA94Y4,LJR9
0BDU0XL X RVSZ,1.0,0BDU0XL,RVSZ
0BDU0XL X QBOL,0.4571014642715454,0BDU0XL,QBOL
0BDU0XL X PYUQ,0.33244580030441284,0BDU0XL,PYUQ
0BDU0XL X K6QO,0.13871294260025024,0BDU0XL,K6QO
0BDU0XL X ECY3,0.034133292734622955,0BDU0XL,ECY3
0BHGC55 X RIBP,1.0,0BHGC55,RIBP
0BHGC55 X RVSZ,0.9201803803443908,0BHGC55,RVSZ
0BHGC55 X QBOL,0.05465962365269661,0BHGC55,QBOL
0BHGC55 X ECY3,0.0058814194053411475,0BHGC55,ECY3
0BHGC55 X SOP4,0.005588648375123739,0BHGC55,SOP4
0BO355Y X RVSZ,1.0,0BO355Y,RVSZ
0BO355Y X K6QO,1.0,0BO355Y,K6QO
0BO355Y X ECY3,1.0,0BO355Y,ECY3
0BO355Y X QBOL,0.8719024062156677,0BO355Y,QBOL
0BO355Y X JWFN,0.05577932670712471,0BO355Y,JWFN
0C8TJKN X QBOL,1.0,0C8TJKN,QBOL
0C8TJKN X RIBP,0.5819826722145081,0C8TJKN,RIBP
0C8TJKN X SOP4,0.2540988624095917,0C8TJKN,SOP4
0C8TJKN X RVSZ,0.09685605019330977,0C8TJKN,RVSZ
0C8TJKN X 66FJ,0.04974207654595375,0C8TJKN,66FJ
0CJ1QQW X RVSZ,1.0,0CJ1QQW,RVSZ
0CJ1QQW X K6QO,1.0,0CJ1QQW,K6QO
0CJ1QQW X QBOL,0.9227921366691588,0CJ1QQW,QBOL
0CJ1QQW X JWFN,0.02534626610577106,0CJ1QQW,JWFN
0CJ1QQW X N2MW,0.01614120788872242,0CJ1QQW,N2MW
0CKPWU8 X K6QO,1.0,0CKPWU8,K6QO
0CKPWU8 X RVSZ,0.9997768998146056,0CKPWU8,RVSZ
0CKPWU8 X PYUQ,6.827795004937798e-05,0CKPWU8,PYUQ
0CKPWU8 X QBOL,5.402910028351471e-05,0CKPWU8,QBOL
0CKPWU8 X 66FJ,3.9723454392515116e-05,0CKPWU8,66FJ
0CQCDL0 X K6QO,1.0,0CQCDL0,K6QO
0CQCDL0 X RVSZ,0.9996633529663086,0CQCDL0,RVSZ
0CQCDL0 X GHYX,0.00016736100951675328,0CQCDL0,GHYX
0CQCDL0 X QBOL,8.961897401604801e-05,0CQCDL0,QBOL
0CQCDL0 X PYUQ,2.5506646124995317e-05,0CQCDL0,PYUQ
0CQS7VA X N2MW,1.0,0CQS7VA,N2MW
0CQS7VA X AHXO,0.956756353378296,0CQS7VA,AHXO
0CQS7VA X RVSZ,0.01831507310271263,0CQS7VA,RVSZ
0CQS7VA X PYUQ,0.008561513386666775,0CQS7VA,PYUQ
0CQS7VA X QBOL,0.006780074909329414,0CQS7VA,QBOL
0CU61F4 X RVSZ,1.0,0CU61F4,RVSZ
0CU61F4 X QBOL,0.5867615938186646,0CU61F4,QBOL
0CU61F4 X ECY3,0.17339161038398745,0CU61F4,ECY3
0CU61F4 X PYUQ,0.1733589619398117,0CU61F4,PYUQ
0CU61F4 X K6QO,0.04461410269141197,0CU61F4,K6QO
0CUAZ9L X K6QO,1.0,0CUAZ9L,K6QO
0CUAZ9L X RVSZ,0.9998321533203124,0CUAZ9L,RVSZ
0CUAZ9L X PYUQ,8.975181117421016e-05,0CUAZ9L,PYUQ
0CUAZ9L X GHYX,3.929639933630824e-05,0CUAZ9L,GHYX
0CUAZ9L X QBOL,6.7040236899629235e-06,0CUAZ9L,QBOL
0D1RVW6 X RVSZ,1.0,0D1RVW6,RVSZ
0D1RVW6 X K6QO,0.989265203475952,0D1RVW6,K6QO
0D1RVW6 X QBOL,0.0075360629707574844,0D1RVW6,QBOL
0D1RVW6 X GHYX,0.0015581806655973196,0D1RVW6,GHYX
0D1RVW6 X PYUQ,0.00033916745451278985,0D1RVW6,PYUQ
0D2ME90 X K6QO,1.0,0D2ME90,K6QO
0D2ME90 X RVSZ,0.9998596906661988,0D2ME90,RVSZ
0D2ME90 X GHYX,5.1258561143185937e-05,0D2ME90,GHYX
0D2ME90 X QBOL,2.77750823443057e-05,0D2ME90,QBOL
0D2ME90 X PYUQ,2.569294520071708e-05,0D2ME90,PYUQ
0D5E6TG X ECY3,1.0,0D5E6TG,ECY3
0D5E6TG X RIBP,0.6133513450622559,0D5E6TG,RIBP
0D5E6TG X RVSZ,0.1989142745733261,0D5E6TG,RVSZ
0D5E6TG X 8NN1,0.06170562282204627,0D5E6TG,8NN1
0D5E6TG X SOP4,0.05688897520303726,0D5E6TG,SOP4
0DE9HXC X RVSZ,1.0,0DE9HXC,RVSZ
0DE9HXC X QBOL,1.0,0DE9HXC,QBOL
0DE9HXC X K6QO,0.9555591344833374,0DE9HXC,K6QO
0DE9HXC X PYUQ,0.01613128930330276,0DE9HXC,PYUQ
0DE9HXC X GHYX,0.016093788668513298,0DE9HXC,GHYX
0DFIMS7 X RVSZ,1.0,0DFIMS7,RVSZ
0DFIMS7 X K6QO,0.9156942367553712,0DFIMS7,K6QO
0DFIMS7 X QBOL,0.05587928742170334,0DFIMS7,QBOL
0DFIMS7 X GHYX,0.014500156044960022,0DFIMS7,GHYX
0DFIMS7 X PYUQ,0.0043562096543610105,0DFIMS7,PYUQ
0DG9051 X RVSZ,1.0,0DG9051,RVSZ
0DG9051 X K6QO,1.0,0DG9051,K6QO
0DG9051 X RIBP,0.9939135909080504,0DG9051,RIBP
0DG9051 X 8NN1,0.002033771015703678,0DG9051,8NN1
0DG9051 X QBOL,0.0019021289190277453,0DG9051,QBOL
0DGHXK8 X RVSZ,1.0,0DGHXK8,RVSZ
0DGHXK8 X K6QO,0.9983292222023009,0DGHXK8,K6QO
0DGHXK8 X QBOL,0.0008701981860212983,0DGHXK8,QBOL
0DGHXK8 X GHYX,0.0003082698385696858,0DGHXK8,GHYX
0DGHXK8 X ECY3,0.0002077189274132252,0DGHXK8,ECY3
0DGN731 X RVSZ,1.0,0DGN731,RVSZ
0DGN731 X K6QO,0.9648283123970032,0DGN731,K6QO
0DGN731 X QBOL,0.03220263496041298,0DGN731,QBOL
0DGN731 X GHYX,0.0007125923875719309,0DGN731,GHYX
0DGN731 X ECY3,0.0006880874279886483,0DGN731,ECY3
0DJ49H3 X RIBP,1.0,0DJ49H3,RIBP
0DJ49H3 X RVSZ,1.0,0DJ49H3,RVSZ
0DJ49H3 X PYUQ,1.0,0DJ49H3,PYUQ
0DJ49H3 X K6QO,1.0,0DJ49H3,K6QO
0DJ49H3 X JZ9D,1.0,0DJ49H3,JZ9D
0DLU4FS X RVSZ,1.0,0DLU4FS,RVSZ
0DLU4FS X QBOL,1.0,0DLU4FS,QBOL
0DLU4FS X K6QO,0.9896314740180968,0DLU4FS,K6QO
0DLU4FS X GHYX,0.008269243873655796,0DLU4FS,GHYX
0DLU4FS X AHXO,0.0010455695446580648,0DLU4FS,AHXO
0DMUEUI X K6QO,1.0,0DMUEUI,K6QO
0DMUEUI X RVSZ,0.9997857213020324,0DMUEUI,RVSZ
0DMUEUI X PYUQ,8.239532326115295e-05,0DMUEUI,PYUQ
0DMUEUI X SOP4,4.520022048382089e-05,0DMUEUI,SOP4
0DMUEUI X LJR9,1.7701184333418493e-05,0DMUEUI,LJR9
0DSJ7EN X RVSZ,1.0,0DSJ7EN,RVSZ
0DSJ7EN X PYUQ,0.6758912801742554,0DSJ7EN,PYUQ
0DSJ7EN X QBOL,0.2307224124670029,0DSJ7EN,QBOL
0DSJ7EN X K6QO,0.08124994486570357,0DSJ7EN,K6QO
0DSJ7EN X GHYX,0.0031299828551709648,0DSJ7EN,GHYX
0DTT1OH X K6QO,1.0,0DTT1OH,K6QO
0DTT1OH X QBOL,1.0,0DTT1OH,QBOL
0DTT1OH X RVSZ,0.9996604919433594,0DTT1OH,RVSZ
0DTT1OH X GHYX,0.0002552965597715229,0DTT1OH,GHYX
0DTT1OH X N2MW,2.500249865988735e-05,0DTT1OH,N2MW
0DW4O3D X RVSZ,1.0,0DW4O3D,RVSZ
0DW4O3D X K6QO,1.0,0DW4O3D,K6QO
0DW4O3D X ECY3,0.6274760365486145,0DW4O3D,ECY3
0DW4O3D X QBOL,0.3239043951034546,0DW4O3D,QBOL
0DW4O3D X PYUQ,0.017973747104406357,0DW4O3D,PYUQ
0E3IBH1 X RIBP,1.0,0E3IBH1,RIBP
0E3IBH1 X RVSZ,0.4218393564224243,0E3IBH1,RVSZ
0E3IBH1 X QBOL,0.17203845083713531,0E3IBH1,QBOL
0E3IBH1 X ECY3,0.1554912030696869,0E3IBH1,ECY3
0E3IBH1 X PYUQ,0.1157430112361908,0E3IBH1,PYUQ
0E9MU0I X N2MW,1.0,0E9MU0I,N2MW
0E9MU0I X AHXO,0.9916130304336548,0E9MU0I,AHXO
0E9MU0I X RVSZ,0.003772943979129195,0E9MU0I,RVSZ
0E9MU0I X GHYX,0.0009303830447606742,0E9MU0I,GHYX
0E9MU0I X QBOL,0.0008975995006039739,0E9MU0I,QBOL
0EBHF0W X RVSZ,1.0,0EBHF0W,RVSZ
0EBHF0W X K6QO,0.9991708993911744,0EBHF0W,K6QO
0EBHF0W X QBOL,0.00034412479726597667,0EBHF0W,QBOL
0EBHF0W X GHYX,0.00017891002062242478,0EBHF0W,GHYX
0EBHF0W X ECY3,7.610821921844034e-05,0EBHF0W,ECY3
0EDTY85 X K6QO,1.0,0EDTY85,K6QO
0EDTY85 X RVSZ,0.9998283386230468,0EDTY85,RVSZ
0EDTY85 X QBOL,7.726700277999043e-05,0EDTY85,QBOL
0EDTY85 X GHYX,4.668966721510514e-05,0EDTY85,GHYX
0EDTY85 X P5DA,1.075112413673196e-05,0EDTY85,P5DA
0EHQJG4 X K6QO,1.0,0EHQJG4,K6QO
0EHQJG4 X RVSZ,0.9998362064361572,0EHQJG4,RVSZ
0EHQJG4 X GHYX,7.695389649597928e-05,0EHQJG4,GHYX
0EHQJG4 X QBOL,3.891222149832174e-05,0EHQJG4,QBOL
0EHQJG4 X PYUQ,1.1719846952473746e-05,0EHQJG4,PYUQ
0EJGFCH X RIBP,1.0,0EJGFCH,RIBP
0EJGFCH X RVSZ,0.9746187329292296,0EJGFCH,RVSZ
0EJGFCH X QBOL,0.01863330416381359,0EJGFCH,QBOL
0EJGFCH X GHYX,0.0011220520827919245,0EJGFCH,GHYX
0EJGFCH X SOP4,0.0010825905483216047,0EJGFCH,SOP4
0ENPTNN X RVSZ,1.0,0ENPTNN,RVSZ
0ENPTNN X K6QO,0.9880862236022948,0ENPTNN,K6QO
0ENPTNN X QBOL,0.007030837703496218,0ENPTNN,QBOL
0ENPTNN X SOP4,0.0016127964481711388,0ENPTNN,SOP4
0ENPTNN X GHYX,0.0008422212558798492,0ENPTNN,GHYX
0EQW3LL X K6QO,1.0,0EQW3LL,K6QO
0EQW3LL X RVSZ,0.9998887777328492,0EQW3LL,RVSZ
0EQW3LL X GHYX,3.1271087209461264e-05,0EQW3LL,GHYX
0EQW3LL X QBOL,1.8608730897540227e-05,0EQW3LL,QBOL
0EQW3LL X N2MW,1.1298471690679436e-05,0EQW3LL,N2MW
0EUU66I X K6QO,1.0,0EUU66I,K6QO
0EUU66I X RVSZ,0.9998615980148317,0EUU66I,RVSZ
0EUU66I X N2MW,3.73762050003279e-05,0EUU66I,N2MW
0EUU66I X PYUQ,2.442296681692824e-05,0EUU66I,PYUQ
0EUU66I X GHYX,2.2294527298072353e-05,0EUU66I,GHYX
0EYX6FS X AHXO,1.0,0EYX6FS,AHXO
0EYX6FS X N2MW,0.9969642758369446,0EYX6FS,N2MW
0EYX6FS X RVSZ,0.0014100867556408048,0EYX6FS,RVSZ
0EYX6FS X GHYX,0.000897248974069953,0EYX6FS,GHYX
0EYX6FS X QBOL,0.0002475058718118817,0EYX6FS,QBOL
0FB9WEZ X QBOL,1.0,0FB9WEZ,QBOL
0FB9WEZ X 66FJ,0.7804611325263977,0FB9WEZ,66FJ
0FB9WEZ X RIBP,0.07302191108465195,0FB9WEZ,RIBP
0FB9WEZ X SOP4,0.056175023317337036,0FB9WEZ,SOP4
0FB9WEZ X RVSZ,0.02352079935371876,0FB9WEZ,RVSZ
0FJ516M X RVSZ,1.0,0FJ516M,RVSZ
0FJ516M X K6QO,0.7445845007896423,0FJ516M,K6QO
0FJ516M X QBOL,0.2395717948675156,0FJ516M,QBOL
0FJ516M X GHYX,0.008463874459266663,0FJ516M,GHYX
0FJ516M X PYUQ,0.0028530713170766826,0FJ516M,PYUQ
0FVANCC X RVSZ,1.0,0FVANCC,RVSZ
0FVANCC X K6QO,0.9964788556098938,0FVANCC,K6QO
0FVANCC X QBOL,0.0015863396693021061,0FVANCC,QBOL
0FVANCC X GHYX,0.0010651994962245226,0FVANCC,GHYX
0FVANCC X ECY3,0.000358766206772998,0FVANCC,ECY3
0FWDSF7 X RIBP,1.0,0FWDSF7,RIBP
0FWDSF7 X RVSZ,0.5958997011184692,0FWDSF7,RVSZ
0FWDSF7 X QBOL,0.14423727989196775,0FWDSF7,QBOL
0FWDSF7 X ECY3,0.08350743353366852,0FWDSF7,ECY3
0FWDSF7 X 7POT,0.0771120935678482,0FWDSF7,7POT
0FWU7JN X K6QO,1.0,0FWU7JN,K6QO
0FWU7JN X RVSZ,0.997979462146759,0FWU7JN,RVSZ
0FWU7JN X GHYX,0.001968756318092346,0FWU7JN,GHYX
0FWU7JN X QBOL,1.7088155800593086e-05,0FWU7JN,QBOL
0FWU7JN X PYUQ,8.120368875097482e-06,0FWU7JN,PYUQ
0FWYDNT X K6QO,1.0,0FWYDNT,K6QO
0FWYDNT X RVSZ,0.9998503923416138,0FWYDNT,RVSZ
0FWYDNT X QBOL,5.6127290008589625e-05,0FWYDNT,QBOL
0FWYDNT X GHYX,4.932931187795475e-05,0FWYDNT,GHYX
0FWYDNT X AHXO,8.176099981938021e-06,0FWYDNT,AHXO
0G22JLS X RVSZ,1.0,0G22JLS,RVSZ
0G22JLS X K6QO,1.0,0G22JLS,K6QO
0G22JLS X QBOL,0.9084733724594116,0G22JLS,QBOL
0G22JLS X PYUQ,0.03739878535270691,0G22JLS,PYUQ
0G22JLS X GHYX,0.031328614801168435,0G22JLS,GHYX
0G3V8X0 X RIBP,1.0,0G3V8X0,RIBP
0G3V8X0 X QBOL,1.0,0G3V8X0,QBOL
0G3V8X0 X RVSZ,0.5818911194801331,0G3V8X0,RVSZ
0G3V8X0 X PYUQ,0.351238876581192,0G3V8X0,PYUQ
0G3V8X0 X ECY3,0.017733082175254822,0G3V8X0,ECY3
0G85I6G X RVSZ,1.0,0G85I6G,RVSZ
0G85I6G X QBOL,1.0,0G85I6G,QBOL
0G85I6G X K6QO,0.9863775968551636,0G85I6G,K6QO
0G85I6G X GHYX,0.013214416801929474,0G85I6G,GHYX
0G85I6G X RIBP,7.361175812548026e-05,0G85I6G,RIBP
0GCHE0X X K6QO,1.0,0GCHE0X,K6QO
0GCHE0X X QBOL,1.0,0GCHE0X,QBOL
0GCHE0X X RVSZ,0.9998561143875122,0GCHE0X,RVSZ
0GCHE0X X GHYX,7.613397610839455e-05,0GCHE0X,GHYX
0GCHE0X X ECY3,2.2083893782109953e-05,0GCHE0X,ECY3
0GHEPYS X RVSZ,1.0,0GHEPYS,RVSZ
0GHEPYS X K6QO,0.9926682114601136,0GHEPYS,K6QO
0GHEPYS X QBOL,0.004827908705919981,0GHEPYS,QBOL
0GHEPYS X GHYX,0.0009943612385541198,0GHEPYS,GHYX
0GHEPYS X PYUQ,0.00038593885255977517,0GHEPYS,PYUQ
0GMU5UH X QBOL,1.0,0GMU5UH,QBOL
0GMU5UH X JZ9D,1.0,0GMU5UH,JZ9D
0GMU5UH X J9JW,0.996402621269226,0GMU5UH,J9JW
0GMU5UH X GHYX,0.0030640149489045143,0GMU5UH,GHYX
0GMU5UH X RVSZ,0.00018802357953973114,0GMU5UH,RVSZ
0GVMMBC X QBOL,1.0,0GVMMBC,QBOL
0GVMMBC X RVSZ,0.6371393799781799,0GVMMBC,RVSZ
0GVMMBC X PYUQ,0.10204824060201644,0GVMMBC,PYUQ
0GVMMBC X RIBP,0.1008111760020256,0GVMMBC,RIBP
0GVMMBC X 7POT,0.05731821060180664,0GVMMBC,7POT
0GWW2BC X RVSZ,1.0,0GWW2BC,RVSZ
0GWW2BC X K6QO,0.9949308037757874,0GWW2BC,K6QO
0GWW2BC X QBOL,0.0033520665019750595,0GWW2BC,QBOL
0GWW2BC X GHYX,0.0011606189655140042,0GWW2BC,GHYX
0GWW2BC X ECY3,0.00014137836114969105,0GWW2BC,ECY3
0H9D9Z2 X PYUQ,1.0,0H9D9Z2,PYUQ
0H9D9Z2 X BSTQ,1.0,0H9D9Z2,BSTQ
0H9D9Z2 X FM3X,1.0,0H9D9Z2,FM3X
0H9D9Z2 X K6QO,1.0,0H9D9Z2,K6QO
0H9D9Z2 X QBOL,1.0,0H9D9Z2,QBOL
0HBDGGE X RVSZ,1.0,0HBDGGE,RVSZ
0HBDGGE X QBOL,1.0,0HBDGGE,QBOL
0HBDGGE X K6QO,0.951168417930603,0HBDGGE,K6QO
0HBDGGE X PYUQ,0.039456993341445916,0HBDGGE,PYUQ
0HBDGGE X GHYX,0.004914612509310246,0HBDGGE,GHYX
0HFG66S X QBOL,1.0,0HFG66S,QBOL
0HFG66S X PYUQ,0.8541608452796936,0HFG66S,PYUQ
0HFG66S X RVSZ,0.1072598546743393,0HFG66S,RVSZ
0HFG66S X 7POT,0.012601546943187714,0HFG66S,7POT
0HFG66S X GHYX,0.008215437643229961,0HFG66S,GHYX
0HGC10L X RVSZ,1.0,0HGC10L,RVSZ
0HGC10L X QBOL,0.7717902660369873,0HGC10L,QBOL
0HGC10L X K6QO,0.11815071105957033,0HGC10L,K6QO
0HGC10L X PYUQ,0.05981395393610001,0HGC10L,PYUQ
0HGC10L X N2MW,0.02017327211797237,0HGC10L,N2MW
0HQ3S4M X RVSZ,1.0,0HQ3S4M,RVSZ
0HQ3S4M X K6QO,0.9564452171325684,0HQ3S4M,K6QO
0HQ3S4M X GHYX,0.02528749220073223,0HQ3S4M,GHYX
0HQ3S4M X QBOL,0.013780718669295313,0HQ3S4M,QBOL
0HQ3S4M X PYUQ,0.0016466925153508782,0HQ3S4M,PYUQ
0HQ6NT8 X K6QO,1.0,0HQ6NT8,K6QO
0HQ6NT8 X RVSZ,0.9998594522476196,0HQ6NT8,RVSZ
0HQ6NT8 X GHYX,3.789468610193581e-05,0HQ6NT8,GHYX
0HQ6NT8 X QBOL,2.8514365112641826e-05,0HQ6NT8,QBOL
0HQ6NT8 X ECY3,2.138084892067127e-05,0HQ6NT8,ECY3
0HUBPQ2 X RVSZ,1.0,0HUBPQ2,RVSZ
0HUBPQ2 X K6QO,0.9517520070075988,0HUBPQ2,K6QO
0HUBPQ2 X QBOL,0.03657302260398865,0HUBPQ2,QBOL
0HUBPQ2 X PYUQ,0.004261941183358431,0HUBPQ2,PYUQ
0HUBPQ2 X ECY3,0.0025574779137969017,0HUBPQ2,ECY3
0HUP7S9 X RVSZ,1.0,0HUP7S9,RVSZ
0HUP7S9 X QBOL,0.7651035189628601,0HUP7S9,QBOL
0HUP7S9 X K6QO,0.20114754140377045,0HUP7S9,K6QO
0HUP7S9 X ECY3,0.014125718735158443,0HUP7S9,ECY3
0HUP7S9 X GHYX,0.0040401797741651535,0HUP7S9,GHYX
0HWIQ39 X RVSZ,1.0,0HWIQ39,RVSZ
0HWIQ39 X K6QO,0.7009955644607544,0HWIQ39,K6QO
0HWIQ39 X ECY3,0.2366828173398972,0HWIQ39,ECY3
0HWIQ39 X QBOL,0.02467778325080872,0HWIQ39,QBOL
0HWIQ39 X GHYX,0.02193191833794117,0HWIQ39,GHYX
0HX4IRV X RVSZ,1.0,0HX4IRV,RVSZ
0HX4IRV X K6QO,0.9830141067504884,0HX4IRV,K6QO
0HX4IRV X QBOL,0.00932230893522501,0HX4IRV,QBOL
0HX4IRV X GHYX,0.00595945632085204,0HX4IRV,GHYX
0HX4IRV X PYUQ,0.0004658072430174798,0HX4IRV,PYUQ
0HZA2MC X 7POT,1.0,0HZA2MC,7POT
0HZA2MC X RIBP,0.967376470565796,0HZA2MC,RIBP
0HZA2MC X 8NN1,0.015863882377743718,0HZA2MC,8NN1
0HZA2MC X QBOL,0.004713917151093483,0HZA2MC,QBOL
0HZA2MC X RVSZ,0.0030845636501908307,0HZA2MC,RVSZ
0I29I8T X RVSZ,1.0,0I29I8T,RVSZ
0I29I8T X K6QO,0.9828205108642578,0I29I8T,K6QO
0I29I8T X GHYX,0.0139233423396945,0I29I8T,GHYX
0I29I8T X QBOL,0.0021987685468047857,0I29I8T,QBOL
0I29I8T X ECY3,0.00034891426912508905,0I29I8T,ECY3
0IE1I8K X K6QO,1.0,0IE1I8K,K6QO
0IE1I8K X RVSZ,0.9997568726539612,0IE1I8K,RVSZ
0IE1I8K X GHYX,9.91261622402817e-05,0IE1I8K,GHYX
0IE1I8K X QBOL,4.1809300455497585e-05,0IE1I8K,QBOL
0IE1I8K X PYUQ,3.8012334698578336e-05,0IE1I8K,PYUQ
0IR4263 X RVSZ,1.0,0IR4263,RVSZ
0IR4263 X K6QO,1.0,0IR4263,K6QO
0IR4263 X 66FJ,0.3391968905925751,0IR4263,66FJ
0IR4263 X RIBP,0.27326661348342896,0IR4263,RIBP
0IR4263 X SOP4,0.17906083166599274,0IR4263,SOP4
0IYC75E X AHXO,1.0,0IYC75E,AHXO
0IYC75E X N2MW,0.99276465177536,0IYC75E,N2MW
0IYC75E X RVSZ,0.003279596334323287,0IYC75E,RVSZ
0IYC75E X GHYX,0.002945714397355914,0IYC75E,GHYX
0IYC75E X QBOL,0.00033110807999037206,0IYC75E,QBOL
0J6MWXX X ECY3,1.0,0J6MWXX,ECY3
0J6MWXX X RVSZ,0.8897919654846191,0J6MWXX,RVSZ
0J6MWXX X GHYX,0.06646911799907684,0J6MWXX,GHYX
0J6MWXX X QBOL,0.026150492951273918,0J6MWXX,QBOL
0J6MWXX X PYUQ,0.005343628581613302,0J6MWXX,PYUQ
0JAA3RX X K6QO,1.0,0JAA3RX,K6QO
0JAA3RX X RVSZ,0.9998691082000732,0JAA3RX,RVSZ
0JAA3RX X 7POT,2.293084799021017e-05,0JAA3RX,7POT
0JAA3RX X N2MW,2.160294752684422e-05,0JAA3RX,N2MW
0JAA3RX X GHYX,1.940659603860695e-05,0JAA3RX,GHYX
0KEZJRJ X RVSZ,1.0,0KEZJRJ,RVSZ
0KEZJRJ X K6QO,0.9878811836242676,0KEZJRJ,K6QO
0KEZJRJ X GHYX,0.006628355477005243,0KEZJRJ,GHYX
0KEZJRJ X QBOL,0.0032615021336823698,0KEZJRJ,QBOL
0KEZJRJ X ECY3,0.0008264858624897897,0KEZJRJ,ECY3
0KH5WW2 X RVSZ,1.0,0KH5WW2,RVSZ
0KH5WW2 X K6QO,0.9629295468330384,0KH5WW2,K6QO
0KH5WW2 X GHYX,0.027046432718634602,0KH5WW2,GHYX
0KH5WW2 X QBOL,0.0058411392383277425,0KH5WW2,QBOL
0KH5WW2 X PYUQ,0.0015116974245756865,0KH5WW2,PYUQ
0KKEGB3 X K6QO,1.0,0KKEGB3,K6QO
0KKEGB3 X RVSZ,0.9994521737098694,0KKEGB3,RVSZ
0KKEGB3 X PYUQ,0.00042983255116268987,0KKEGB3,PYUQ
0KKEGB3 X GHYX,3.4007171052508056e-05,0KKEGB3,GHYX
0KKEGB3 X 7POT,2.7439153200248253e-05,0KKEGB3,7POT
0KL21VL X K6QO,1.0,0KL21VL,K6QO
0KL21VL X RVSZ,0.9992280006408693,0KL21VL,RVSZ
0KL21VL X GHYX,0.0006398379919119179,0KL21VL,GHYX
0KL21VL X PYUQ,5.233485353528522e-05,0KL21VL,PYUQ
0KL21VL X QBOL,5.1386174163781106e-05,0KL21VL,QBOL
0KLH1I2 X K6QO,1.0,0KLH1I2,K6QO
0KLH1I2 X QBOL,1.0,0KLH1I2,QBOL
0KLH1I2 X RVSZ,0.999561607837677,0KLH1I2,RVSZ
0KLH1I2 X PYUQ,0.00022445651120506224,0KLH1I2,PYUQ
0KLH1I2 X GHYX,0.00012107805378036575,0KLH1I2,GHYX
0KW348W X RVSZ,1.0,0KW348W,RVSZ
0KW348W X ECY3,0.529991090297699,0KW348W,ECY3
0KW348W X K6QO,0.4216636419296265,0KW348W,K6QO
0KW348W X QBOL,0.02932414971292019,0KW348W,QBOL
0KW348W X GHYX,0.0073849777691066265,0KW348W,GHYX
0L6SMAK X K6QO,1.0,0L6SMAK,K6QO
0L6SMAK X RVSZ,0.9996488094329834,0L6SMAK,RVSZ
0L6SMAK X GHYX,0.00025625416310504084,0L6SMAK,GHYX
0L6SMAK X QBOL,1.7521380868856795e-05,0L6SMAK,QBOL
0L6SMAK X N2MW,1.3548451534006745e-05,0L6SMAK,N2MW
0L6W35X X PYUQ,1.0,0L6W35X,PYUQ
0L6W35X X JZ9D,1.0,0L6W35X,JZ9D
0L6W35X X J9JW,1.0,0L6W35X,J9JW
0L6W35X X BSTQ,0.7175916433334351,0L6W35X,BSTQ
0L6W35X X QBOL,0.1813752502202988,0L6W35X,QBOL
0L7QOCE X RVSZ,1.0,0L7QOCE,RVSZ
0L7QOCE X QBOL,0.7999300360679626,0L7QOCE,QBOL
0L7QOCE X K6QO,0.14784356951713562,0L7QOCE,K6QO
0L7QOCE X ECY3,0.026529304683208462,0L7QOCE,ECY3
0L7QOCE X N2MW,0.007823219522833824,0L7QOCE,N2MW
0LG2V53 X K6QO,1.0,0LG2V53,K6QO
0LG2V53 X RVSZ,0.9998855590820312,0LG2V53,RVSZ
0LG2V53 X GHYX,5.046604201197624e-05,0LG2V53,GHYX
0LG2V53 X N2MW,1.6341995433322157e-05,0LG2V53,N2MW
0LG2V53 X JWFN,9.062554454430938e-06,0LG2V53,JWFN
0LIXA3Z X K6QO,1.0,0LIXA3Z,K6QO
0LIXA3Z X RVSZ,0.9997577071189879,0LIXA3Z,RVSZ
0LIXA3Z X GHYX,0.00015357366646640005,0LIXA3Z,GHYX
0LIXA3Z X QBOL,2.4295753974001848e-05,0LIXA3Z,QBOL
